t,p,v,a
0.1300000000000001,0.1224799536469713,0.728649635036497,1.0000000000000002
0.1310000000000001,0.12492128576375962,0.7361496350364971,1.0000000000000002
0.1320000000000001,0.12738761788054795,0.7436496350364971,1.0000000000000002
0.1330000000000001,0.12987894999733626,0.7511496350364971,1.0000000000000002
0.1340000000000001,0.13239526332125762,0.7586242646661266,0.989851851851851
0.1350000000000001,0.13493632059236693,0.7659910702216822,0.9746296296296287
0.1360000000000001,0.137501743604217,0.773243709110571,0.9594074074074065
0.1370000000000001,0.14009115180125223,0.7803821813327932,0.9441851851851842
0.1380000000000001,0.1427041646279171,0.7874064868883488,0.928962962962962
0.1390000000000001,0.14534040152865604,0.7943166257772377,0.9137407407407399
0.1400000000000001,0.1479994819479135,0.80111259799946,0.8985185185185176
0.1410000000000001,0.15068102533013394,0.8077944035550155,0.8832962962962954
0.1420000000000001,0.15338465111976177,0.8143620424439044,0.8680740740740731
0.1430000000000001,0.15610997876124144,0.8208155146661267,0.8528518518518509
0.1440000000000001,0.15885662769901743,0.8271548202216822,0.8376296296296286
0.1450000000000001,0.16162421737753416,0.8333799591105711,0.8224074074074064
0.1460000000000001,0.16441236724123606,0.8394909313327933,0.8071851851851842
0.1470000000000001,0.1672206967345676,0.8454877368883489,0.791962962962962
0.1480000000000001,0.1700488253019732,0.8513703757772377,0.7767407407407397
0.1490000000000001,0.17289637238789732,0.8571388479994599,0.7615185185185174
0.1500000000000001,0.1757629574367844,0.8627931535550155,0.7462962962962952
0.1510000000000001,0.17864819989307892,0.8683332924439043,0.7310740740740729
0.1520000000000001,0.1815517192012253,0.8737592646661266,0.7158518518518507
0.1530000000000001,0.18447313480566793,0.8790710702216822,0.7006296296296284
0.1540000000000001,0.1874120661508513,0.884268709110571,0.6854074074074064
0.1550000000000001,0.19036813268121988,0.8893521813327933,0.670185185185184
0.1560000000000001,0.1933409538412181,0.8943214868883488,0.6549629629629619
0.1570000000000001,0.19633014907529037,0.8991766257772377,0.6397407407407395
